ESNERR_StCode,Region,Date,AvgOfDD_LAT,AvgOfDD_LONG,Temp C,Sal (PSU),Ammonia,Nitrate,Phosphate,NumCode,month,Year,dryS,Subbasin
STB,Reserve,1/11/2011,36.8296,-121.734,8.083333333,28.32,0.906003827,NA,0.1350292,8.2,1,2011,0,North Marsh
STB,Reserve,2/1/2011,36.8296,-121.734,17.11333402,29.98333333,1.223186359,NA,0.25221968,8.2,2,2011,0,North Marsh
STB,Reserve,3/1/2011,36.8296,-121.734,16.13333321,26.92,0.635169526,NA,0.065309536,8.2,3,2011,0,North Marsh
STB,Reserve,4/5/2011,36.8296,-121.734,29.51499987,16.1175,2.845577616,NA,0.726952616,8.2,4,2011,0,North Marsh
STB,Reserve,5/3/2011,36.8296,-121.734,24.51000023,27.03333333,0.325661343,NA,0.021022436,8.2,5,2011,1,North Marsh
STB,Reserve,6/7/2011,36.8296,-121.734,15.60999966,42.99,2.30967411,NA,1.84940452,8.2,6,2011,1,North Marsh
STB,Reserve,7/12/2011,36.8296,-121.734,19.60333379,48.32,0.045387029,NA,1.0232488,8.2,7,2011,1,North Marsh
STB,Reserve,8/9/2011,36.8296,-121.734,18.74499989,58.005,1.78246987,NA,4.5885152,8.2,8,2011,1,North Marsh
STB,Reserve,9/13/2011,36.8296,-121.734,26.97333272,36.17,4.555378786,NA,2.1700679,8.2,9,2011,1,North Marsh
STB,Reserve,10/4/2011,36.8296,-121.734,17.37333361,42.47666667,6.622825574,NA,6.107284,8.2,10,2011,1,North Marsh
STB,Reserve,11/8/2011,36.8296,-121.734,NA,NA,10.631,NA,3.4439,8.2,11,2011,0,North Marsh
STB,Reserve,12/6/2011,36.8296,-121.734,11.10000038,36.57,0.0266,NA,0.0454,8.2,12,2011,0,North Marsh
STB,Reserve,1/10/2012,36.8296,-121.734,14.50333341,35.26666667,0.014516065,NA,0.025119767,8.2,1,2012,0,North Marsh
STB,Reserve,2/14/2012,36.8296,-121.734,7.00333341,32.45,1.712128778,NA,0.327613048,8.2,2,2012,0,North Marsh
STB,Reserve,3/6/2012,36.8296,-121.734,16.0733331,54.41666667,0.4334,NA,0.1886,8.2,3,2012,0,North Marsh
STB,Reserve,4/3/2012,36.8296,-121.734,19.10000038,31.78,8.00E-04,NA,0.0117,8.2,4,2012,0,North Marsh
STB,Reserve,5/1/2012,36.8296,-121.734,18.89666621,33.70333333,0.0113,NA,0.0156,8.2,5,2012,1,North Marsh
STB,Reserve,6/12/2012,36.8296,-121.734,17.68333371,50.48,0.3396,NA,0.0527,8.2,6,2012,1,North Marsh
STB,Reserve,7/10/2012,36.8296,-121.734,16.60000038,37.72666667,0.3857,NA,0.0618,8.2,7,2012,1,North Marsh
STB,Reserve,8/7/2012,36.8296,-121.734,15.73333295,57.85333333,0.4915,NA,0.1664,8.2,8,2012,1,North Marsh
STB,Reserve,9/11/2012,36.8296,-121.734,19.35000038,55.88666667,0.227,NA,0.0474,8.2,9,2012,1,North Marsh
STB,Reserve,10/9/2012,36.8296,-121.734,16.84000015,48.60333333,0.0734,NA,0.0203,8.2,10,2012,1,North Marsh
STB,Reserve,11/13/2012,36.8296,-121.734,17.8799998,48.77,0.253,NA,0.0162,8.2,11,2012,0,North Marsh
STB,Reserve,12/11/2012,36.8296,-121.734,19.85000038,32.92666667,5.7111,NA,1.9805,8.2,12,2012,0,North Marsh
STB,Reserve,1/8/2013,36.8296,-121.734,11.5733331,25.21333333,0.0329,NA,0.0467,8.2,1,2013,0,North Marsh
STB,Reserve,2/5/2013,36.8296,-121.734,10.34500027,32.945,0.0147,NA,0.0165,8.2,2,2013,0,North Marsh
STB,Reserve,3/5/2013,36.8296,-121.734,11.17999999,36.89666667,0.0028,NA,0.0205,8.2,3,2013,0,North Marsh
STB,Reserve,4/2/2013,36.8296,-121.734,12.03333314,38.93333333,0.234,NA,0.4915,8.2,4,2013,0,North Marsh
STB,Reserve,5/7/2013,36.8296,-121.734,25.24666659,41.73666667,0.1581,NA,0.0751,8.2,5,2013,1,North Marsh
STB,Reserve,6/4/2013,36.8296,-121.734,18.20000076,43.81,0.2268,NA,0.0409,8.2,6,2013,1,North Marsh
STB,Reserve,7/2/2013,36.8296,-121.734,25.20000076,58.39,0.0614,NA,0.0291,8.2,7,2013,1,North Marsh
STB,Reserve,8/6/2013,36.8296,-121.734,20.35000038,44.01666667,0.2904,NA,0.0268,8.2,8,2013,1,North Marsh
STB,Reserve,9/3/2013,36.8296,-121.734,27.57666651,42.03,0.0107,NA,0.0137,8.2,9,2013,1,North Marsh
STB,Reserve,10/1/2013,36.8296,-121.734,26.65499973,45,1.1388,NA,0.0871,8.2,10,2013,1,North Marsh
STB,Reserve,11/12/2013,36.8296,-121.734,15.63000011,41.87,2.0425,NA,0.2452,8.2,11,2013,0,North Marsh
STB,Reserve,12/10/2013,36.8296,-121.734,3.99666667,46.45,0.1138,NA,0.0401,8.2,12,2013,0,North Marsh
STB,Reserve,1/7/2014,36.8296,-121.734,9.159999847,35.79,0.281,NA,0.029,8.2,1,2014,0,North Marsh
STB,Reserve,2/11/2014,36.8296,-121.734,20.46999931,36.17666667,0.3875,NA,0.1255,8.2,2,2014,0,North Marsh
STB,Reserve,3/11/2014,36.8296,-121.734,18.76000023,31.81,0.0064,NA,0.0211,8.2,3,2014,0,North Marsh
STB,Reserve,4/8/2014,36.8296,-121.734,19.07999992,32.65666667,0.0033,NA,0.0155,8.2,4,2014,0,North Marsh
STB,Reserve,5/6/2014,36.8296,-121.734,15.60999966,40.41333333,0.0201,NA,0.0269,8.2,5,2014,1,North Marsh
STB,Reserve,6/3/2014,36.8296,-121.734,16.96999931,43.93333333,0.2793,NA,0.082,8.2,6,2014,1,North Marsh
STB,Reserve,7/8/2014,36.8296,-121.734,21.32499981,47.475,2.8984,NA,2.5875,8.2,7,2014,1,North Marsh
STB,Reserve,8/5/2014,36.8296,-121.734,20.18333371,49.00333333,2.1759,NA,0.5624,8.2,8,2014,1,North Marsh
STB,Reserve,9/2/2014,36.8296,-121.734,20.32999992,49.06333333,3.4216,NA,0,8.2,9,2014,1,North Marsh
STB,Reserve,10/7/2014,36.8296,-121.734,25.03333346,37.88,0.2066,NA,0.047,8.2,10,2014,1,North Marsh
STB,Reserve,11/4/2014,36.8296,-121.734,19.87333298,38.74333333,0.3371,NA,0.0271,8.2,11,2014,0,North Marsh
STB,Reserve,12/2/2014,36.8296,-121.734,14.46333313,31.45666667,1.0391,NA,0.0362,8.2,12,2014,0,North Marsh
STB,Reserve,1/13/2015,36.8296,-121.734,10.03999996,29.65,0.2968,NA,0.0481,8.2,1,2015,0,North Marsh
STB,Reserve,2/3/2015,36.8296,-121.734,20.32333374,18.66666667,0.0484,NA,0.0288,8.2,2,2015,0,North Marsh
STB,Reserve,3/3/2015,36.8296,-121.734,20.70000013,36.95666667,0.0672,NA,0.0481,8.2,3,2015,0,North Marsh
STB,Reserve,4/14/2015,36.8296,-121.734,14.94999981,30.28666667,0.0798,NA,0.0541,8.2,4,2015,0,North Marsh
STB,Reserve,5/12/2015,36.8296,-121.734,13.19999981,45.76333333,0.122,NA,0.0674,8.2,5,2015,1,North Marsh
STB,Reserve,6/10/2015,36.8296,-121.734,19.29666646,41.92,0.0241,NA,0.0356,8.2,6,2015,1,North Marsh
STB,Reserve,7/7/2015,36.8296,-121.734,20.07999992,50.33333333,0.296,NA,0.0719,8.2,7,2015,1,North Marsh
STB,Reserve,8/11/2015,36.8296,-121.734,20.92333349,51.35,0.0433,NA,0.416,8.2,8,2015,1,North Marsh
STB,Reserve,9/8/2015,36.8296,-121.734,17.93000031,49.77666667,0.311,NA,0.0448,8.2,9,2015,1,North Marsh
STB,Reserve,10/6/2015,36.8296,-121.734,18.52666664,46.03,3.22,NA,0.173,8.2,10,2015,1,North Marsh
STB,Reserve,11/3/2015,36.8296,-121.734,15.6266667,75.9,38.8,NA,2.755,8.2,11,2015,0,North Marsh
STB,Reserve,12/8/2015,36.8296,-121.734,14.81666692,42.38333333,2.3,NA,0.0238,8.2,12,2015,0,North Marsh
STB,Reserve,1/5/2016,36.8296,-121.734,12.65999985,27.39666667,1.83,NA,0.0228,8.2,1,2016,0,North Marsh
STB,Reserve,2/2/2016,36.8296,-121.734,9.18999958,13.41,1.58,NA,0.0542,8.2,2,2016,0,North Marsh
STB,Reserve,3/1/2016,36.8296,-121.734,12.59000015,25.65,0.2455,NA,0,8.2,3,2016,0,North Marsh
STB,Reserve,5/2/2016,36.8296,-121.734,19.50666682,38.11,0.56,NA,0.3335,8.2,5,2016,1,North Marsh
STB,Reserve,6/14/2016,36.8296,-121.734,18.83666674,25.95333333,0.0015,NA,0.0163,8.2,6,2016,1,North Marsh
STB,Reserve,7/12/2016,36.8296,-121.734,17.15666644,46.41666667,0.19,NA,0.1796,8.2,7,2016,1,North Marsh
STB,Reserve,8/9/2016,36.8296,-121.734,13.8766667,44.85,0.258,NA,0.0685,8.2,8,2016,1,North Marsh
STB,Reserve,9/13/2016,36.8296,-121.734,15.67000008,53.4,0.008,NA,0.0177,8.2,9,2016,1,North Marsh
STB,Reserve,10/11/2016,36.8296,-121.734,17.62333361,39.46333333,0.0499,NA,0.0154,8.2,10,2016,1,North Marsh
STB,Reserve,11/8/2016,36.8296,-121.734,15.0666666,32.80333333,0.224,NA,0.0089,8.2,11,2016,0,North Marsh
STB,Reserve,12/6/2016,36.8296,-121.734,8.993333181,36.36333333,0.176,NA,0.0075,8.2,12,2016,0,North Marsh
STB,Reserve,1/11/2017,36.8296,-121.734,13.44333299,17.94666667,0.676,NA,0.058,8.2,1,2017,0,North Marsh
STB,Reserve,2/8/2017,36.8296,-121.734,16.44000053,18.26333333,0.165,NA,7.50E-04,8.2,2,2017,0,North Marsh
STB,Reserve,3/7/2017,36.8296,-121.734,14.63666662,6.933333333,0.846,NA,0.206,8.2,3,2017,0,North Marsh
STB,Reserve,4/4/2017,36.8296,-121.734,15.65999985,18.58333333,0.097,NA,0.0134,8.2,4,2017,0,North Marsh
STB,Reserve,5/2/2017,36.8296,-121.734,17.95333354,19.14666667,1.108,NA,0.137,8.2,5,2017,1,North Marsh
STB,Reserve,6/6/2017,36.8296,-121.734,19.2033329,36.34666667,0.0352,NA,0.0083,8.2,6,2017,1,North Marsh
STB,Reserve,7/5/2017,36.8296,-121.734,22.20999908,62.83,0.0241,NA,0.0266,8.2,7,2017,1,North Marsh
STB,Reserve,8/1/2017,36.8296,-121.734,18.90933355,60.31,0.0234,NA,0.0279,8.2,8,2017,1,North Marsh
STB,Reserve,9/12/2017,36.8296,-121.734,18.09333356,50.70666667,0.164,NA,0.0227,8.2,9,2017,1,North Marsh
STB,Reserve,10/3/2017,36.8296,-121.734,23.27199936,80.75333333,0.333,NA,0.0232,8.2,10,2017,1,North Marsh
STB,Reserve,11/14/2017,36.8296,-121.734,21.29000028,38.33,0.0627,NA,0.0135,8.2,11,2017,0,North Marsh
STB,Reserve,12/12/2017,36.8296,-121.734,10.25933361,36.64,0.1704,NA,0.0061,8.2,12,2017,0,North Marsh
STB,Reserve,1/9/2018,36.8296,-121.734,14.7306668,35.26333333,0.24,NA,0.068,8.2,1,2018,0,North Marsh
STB,Reserve,2/6/2018,36.8296,-121.734,11.67500019,33.1,0.591,NA,0.0419,8.2,2,2018,0,North Marsh
STB,Reserve,3/13/2018,36.8296,-121.734,16.80499967,33.05666667,0.253,NA,0.105,8.2,3,2018,0,North Marsh
STB,Reserve,4/10/2018,36.8296,-121.734,20.7923336,30.76,0.0191,NA,0.0087,8.2,4,2018,0,North Marsh
STB,Reserve,5/8/2018,36.8296,-121.734,17.23600006,42.16666667,0.0287,NA,0.0126,8.2,5,2018,1,North Marsh
STB,Reserve,6/5/2018,36.8296,-121.734,16.34866714,50.99666667,0.0118,NA,0.0106,8.2,6,2018,1,North Marsh
STB,Reserve,7/10/2018,36.8296,-121.734,25.56233342,75.51666667,0.0097,NA,0.0156,8.2,7,2018,1,North Marsh
STB,Reserve,8/7/2018,36.8296,-121.734,18.95166651,69.4,0.0024,NA,5.00E-04,8.2,8,2018,1,North Marsh
STB,Reserve,9/4/2018,36.8296,-121.734,18.91366641,77.8,0.0011,NA,0.00375,8.2,9,2018,1,North Marsh
STB,Reserve,10/2/2018,36.8296,-121.734,16.90066592,62.19,0.0434,NA,0.296,8.2,10,2018,1,North Marsh
STB,Reserve,11/6/2018,36.8296,-121.734,20.95933342,42.18333333,0.126,NA,0.0087,8.2,11,2018,0,North Marsh
STB,Reserve,12/4/2018,36.8296,-121.734,11.35100015,31.84333333,0.355,NA,3.00E-04,8.2,12,2018,0,North Marsh
STB,Reserve,1/15/2019,36.8296,-121.734,10.66800022,27.66666667,3.54,NA,0.0173,8.2,1,2019,0,North Marsh
STB,Reserve,2/12/2019,36.8296,-121.734,9.080333392,22.53666667,0.954,NA,0.0095,8.2,2,2019,0,North Marsh
